GT_Community,GT_Size,Best_Louvain,Louvain_Size,Intersection,Precision,Recall,F1,Jaccard
64569,10,22,4396,10,0.0022747952684258415,1.0,0.0045392646391284605,0.0022747952684258415
64570,4,9,5969,4,0.0006701289998324678,1.0,0.0013393604553825547,0.0006701289998324678
64571,5,9,5969,5,0.0008376612497905847,1.0,0.0016739203213927015,0.0008376612497905847
64572,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
64573,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
64574,6,16,5112,6,0.0011737089201877935,1.0,0.002344665885111372,0.0011737089201877935
64575,4,16,5112,4,0.000782472613458529,1.0,0.0015637216575449572,0.000782472613458529
64576,4,35,2934,4,0.0013633265167007499,1.0,0.002722940776038121,0.0013633265167007499
64577,3,35,2934,3,0.0010224948875255625,1.0,0.002042900919305414,0.0010224948875255625
64578,9,50,2112,9,0.004261363636363636,1.0,0.008486562942008486,0.004261363636363636
64579,8,50,2112,8,0.003787878787878788,1.0,0.007547169811320754,0.003787878787878788
64580,8,50,2112,8,0.003787878787878788,1.0,0.007547169811320754,0.003787878787878788
64581,5,38,2731,5,0.001830831197363603,1.0,0.0036549707602339184,0.001830831197363603
64582,6,38,2731,6,0.0021969974368363236,1.0,0.004384362440628425,0.0021969974368363236
64583,3,38,2731,3,0.0010984987184181618,1.0,0.0021945866861741038,0.0010984987184181618
64584,4,5,8566,4,0.00046696240952603317,1.0,0.0009334889148191367,0.00046696240952603317
64585,20,1,12446,15,0.0012052064920456372,0.75,0.002406545804588481,0.001204722512248012
64586,6,100,797,6,0.0075282308657465494,1.0,0.014943960149439602,0.0075282308657465494
64587,4,13,5814,4,0.0006879944960440316,1.0,0.0013750429700928153,0.0006879944960440316
64588,6,42,2413,6,0.0024865312888520514,1.0,0.004960727573377429,0.0024865312888520514
64589,11,75,1244,11,0.008842443729903537,1.0,0.01752988047808765,0.008842443729903537
64590,10,75,1244,10,0.008038585209003215,1.0,0.01594896331738437,0.008038585209003215
64591,13,76,1236,13,0.010517799352750809,1.0,0.020816653322658127,0.010517799352750809
64592,13,76,1236,13,0.010517799352750809,1.0,0.020816653322658127,0.010517799352750809
64593,10,76,1236,10,0.008090614886731391,1.0,0.016051364365971106,0.008090614886731391
64594,75,88,977,42,0.042988741044012284,0.56,0.07984790874524715,0.041584158415841586
64595,3,88,977,3,0.0030706243602865915,1.0,0.006122448979591837,0.0030706243602865915
64596,5,4,8839,5,0.0005656748500961647,1.0,0.0011307100859339666,0.0005656748500961647
64597,5,8,6297,4,0.0006352231221216452,0.8,0.0012694382735639479,0.0006351222610352493
64598,5115,20,4543,3270,0.7197886858903808,0.6392961876832844,0.6771588320563264,0.5118973074514716
64599,4352,20,4543,2896,0.6374642306845697,0.6654411764705882,0.6511523327712198,0.48274712452075347
64600,53551,10,5960,5538,0.9291946308724832,0.10341543575283375,0.18611685234662498,0.10260685898504808
64601,53283,10,5960,5534,0.9285234899328859,0.10386051836420622,0.18682375976908663,0.10303673499785883
64602,3,8,6297,3,0.0004764173415912339,1.0,0.0009523809523809524,0.0004764173415912339
64603,4,8,6297,4,0.0006352231221216452,1.0,0.0012696397397238535,0.0006352231221216452
64604,4,5,8566,4,0.00046696240952603317,1.0,0.0009334889148191367,0.00046696240952603317
64605,6,25,3866,5,0.0012933264355923435,0.8333333333333334,0.0025826446280991736,0.0012929919834497026
64606,3,79,1166,3,0.002572898799313894,1.0,0.0051325919589392645,0.002572898799313894
64607,12,23,3999,6,0.0015003750937734434,0.5,0.002991772625280479,0.00149812734082397
64608,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
64609,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
64610,8,20,4543,6,0.0013207131851199648,0.75,0.002636783124588003,0.0013201320132013201
64611,8,37,2781,8,0.002876663070837828,1.0,0.005736823234134098,0.002876663070837828
64612,3,108,715,3,0.004195804195804196,1.0,0.008356545961002786,0.004195804195804196
64613,3,8,6297,3,0.0004764173415912339,1.0,0.0009523809523809524,0.0004764173415912339
64614,3,8,6297,3,0.0004764173415912339,1.0,0.0009523809523809524,0.0004764173415912339
64615,3,4,8839,3,0.0003394049100576988,1.0,0.0006785795068988916,0.0003394049100576988
64616,6,4,8839,6,0.0006788098201153976,1.0,0.0013566986998304125,0.0006788098201153976
64617,8,10,5960,8,0.0013422818791946308,1.0,0.002680965147453083,0.0013422818791946308
64618,6,13,5814,6,0.0010319917440660474,1.0,0.002061855670103093,0.0010319917440660474
64619,11,1,12446,11,0.0008838180941668006,1.0,0.0017660752990286586,0.0008838180941668006
64620,7,1,12446,7,0.0005624296962879641,1.0,0.0011242270938729624,0.0005624296962879641
64621,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
64622,5,11,5919,5,0.0008447372867038351,1.0,0.001688048615800135,0.0008447372867038351
64623,64,11,5919,47,0.00794053049501605,0.734375,0.015711181681430722,0.007917789757412398
64624,63,11,5919,46,0.007771583037675283,0.7301587301587301,0.01537947174857907,0.00774932614555256
64625,34,32,3148,32,0.010165184243964422,0.9411764705882353,0.02011313639220616,0.010158730158730159
64626,6,27,3421,6,0.0017538731365097924,1.0,0.003501604902246863,0.0017538731365097924
64627,8,27,3421,8,0.00233849751534639,1.0,0.004666083406240886,0.00233849751534639
64628,8,109,664,8,0.012048192771084338,1.0,0.02380952380952381,0.012048192771084338
64629,8,82,1067,8,0.007497656982193065,1.0,0.01488372093023256,0.007497656982193065
64630,4,82,1067,4,0.0037488284910965324,1.0,0.007469654528478058,0.0037488284910965324
64631,3,55,1882,3,0.001594048884165781,1.0,0.003183023872679045,0.001594048884165781
64632,7,4,8839,7,0.0007919447901346306,1.0,0.0015826362197603437,0.0007919447901346306
64633,5,17,5081,5,0.00098405825624877,1.0,0.001966181675186787,0.00098405825624877
64634,3,82,1067,3,0.0028116213683223993,1.0,0.005607476635514018,0.0028116213683223993
64635,6,6,6949,6,0.0008634335875665563,1.0,0.0017253774263120056,0.0008634335875665563
64636,3,6,6949,3,0.00043171679378327816,1.0,0.0008630609896432681,0.00043171679378327816
64637,4,6,6949,4,0.0005756223917110375,1.0,0.0011505824823817058,0.0005756223917110375
64638,5,10,5960,5,0.0008389261744966443,1.0,0.0016764459346186088,0.0008389261744966443
64639,35,13,5814,17,0.0029239766081871343,0.4857142857142857,0.005812959480253034,0.002914951989026063
64640,4,6,6949,4,0.0005756223917110375,1.0,0.0011505824823817058,0.0005756223917110375
64641,9,41,2437,9,0.0036930652441526466,1.0,0.007358953393295176,0.0036930652441526466
64642,8,41,2437,8,0.003282724661469019,1.0,0.006543967280163598,0.003282724661469019
64643,3,14,5454,3,0.00055005500550055,1.0,0.0010995052226498074,0.00055005500550055
64644,6,21,4494,6,0.0013351134846461949,1.0,0.0026666666666666666,0.0013351134846461949
64645,3,52,2073,3,0.001447178002894356,1.0,0.002890173410404624,0.001447178002894356
64646,5,10,5960,5,0.0008389261744966443,1.0,0.0016764459346186088,0.0008389261744966443
64647,4,36,2914,4,0.0013726835964310226,1.0,0.0027416038382453737,0.0013726835964310226
64648,3,36,2914,3,0.001029512697323267,1.0,0.0020569077819677754,0.001029512697323267
64649,6,135,390,6,0.015384615384615385,1.0,0.030303030303030307,0.015384615384615385
64650,13,46,2198,9,0.004094631483166515,0.6923076923076923,0.00814111261872456,0.004087193460490463
64651,7,122,560,7,0.0125,1.0,0.02469135802469136,0.0125
64652,6,122,560,6,0.010714285714285714,1.0,0.02120141342756184,0.010714285714285714
64653,6,122,560,6,0.010714285714285714,1.0,0.02120141342756184,0.010714285714285714
64654,11,117,603,11,0.01824212271973466,1.0,0.035830618892508145,0.01824212271973466
64655,3,30,3190,3,0.0009404388714733542,1.0,0.0018791105543376136,0.0009404388714733542
64656,4,110,661,4,0.006051437216338881,1.0,0.012030075187969924,0.006051437216338881
64657,3,5,8566,3,0.0003502218071445249,1.0,0.0007001983895437041,0.0003502218071445249
64658,13,52,2073,12,0.005788712011577424,0.9230769230769231,0.011505273250239693,0.0057859209257473485
64659,4,55,1882,4,0.0021253985122210413,1.0,0.0042417815482502655,0.0021253985122210413
64660,6,23,3999,6,0.0015003750937734434,1.0,0.00299625468164794,0.0015003750937734434
64661,6,24,3992,6,0.001503006012024048,1.0,0.0030015007503751876,0.001503006012024048
64662,3,24,3992,3,0.000751503006012024,1.0,0.001501877346683354,0.000751503006012024
64663,6,11,5919,5,0.0008447372867038351,0.8333333333333334,0.0016877637130801686,0.0008445945945945946
64664,3,11,5919,3,0.0005068423720223011,1.0,0.0010131712259371835,0.0005068423720223011
64665,15,17,5081,12,0.002361739814997048,0.8,0.004709576138147566,0.0023603461841070024
64666,3,52,2073,3,0.001447178002894356,1.0,0.002890173410404624,0.001447178002894356
64667,4,27,3421,4,0.001169248757673195,1.0,0.0023357664233576644,0.001169248757673195
64668,4,17,5081,3,0.000590434953749262,0.75,0.0011799410029498527,0.0005903187721369539
64669,5,0,12666,5,0.0003947576188220433,1.0,0.0007892036934732855,0.0003947576188220433
64670,5,146,274,5,0.01824817518248175,1.0,0.035842293906810034,0.01824817518248175
64671,7,19,4589,7,0.0015253867945086074,1.0,0.0030461270670147952,0.0015253867945086074
64672,6,10,5960,6,0.0010067114093959733,1.0,0.0020113979215554815,0.0010067114093959733
64673,5,10,5960,5,0.0008389261744966443,1.0,0.0016764459346186088,0.0008389261744966443
64674,4,10,5960,4,0.0006711409395973154,1.0,0.0013413816230717637,0.0006711409395973154
64675,12,24,3992,10,0.00250501002004008,0.8333333333333334,0.004995004995004995,0.0025037556334501754
64676,11,24,3992,9,0.0022545090180360722,0.8181818181818182,0.0044966275293529855,0.002253380070105158
64677,3,12,5837,3,0.0005139626520472845,1.0,0.0010273972602739725,0.0005139626520472845
64678,8,12,5837,8,0.0013705670721260923,1.0,0.002737382378100941,0.0013705670721260923
64679,3,24,3992,2,0.000501002004008016,0.6666666666666666,0.0010012515644555694,0.0005008765339343851
64680,4,4,8839,3,0.0003394049100576988,0.75,0.0006785027705529797,0.00033936651583710406
64681,3,159,149,2,0.013422818791946308,0.6666666666666666,0.026315789473684213,0.013333333333333334
64682,3,62,1643,3,0.0018259281801582471,1.0,0.0036452004860267314,0.0018259281801582471
64683,3,19,4589,3,0.0006537371976465461,1.0,0.0013066202090592336,0.0006537371976465461
64684,4,66,1451,4,0.0027567195037904893,1.0,0.00549828178694158,0.0027567195037904893
64685,6,41,2437,6,0.0024620434961017644,1.0,0.004911993450675399,0.0024620434961017644
64686,12,66,1451,12,0.008270158511371467,1.0,0.016404647983595352,0.008270158511371467
64687,35,10,5960,32,0.005369127516778523,0.9142857142857143,0.010675562969140951,0.005366426295488848
64688,15,10,5960,13,0.002181208053691275,0.8666666666666667,0.004351464435146443,0.0021804763502180475
64689,9,15,5169,9,0.0017411491584445734,1.0,0.003476245654692932,0.0017411491584445734
64690,18,15,5169,18,0.003482298316889147,1.0,0.006940427993059572,0.003482298316889147
64691,10,55,1882,10,0.005313496280552604,1.0,0.010570824524312896,0.005313496280552604
64692,4,55,1882,4,0.0021253985122210413,1.0,0.0042417815482502655,0.0021253985122210413
64693,4,31,3175,4,0.0012598425196850393,1.0,0.0025165146272412707,0.0012598425196850393
64694,299,10,5960,261,0.043791946308724836,0.8729096989966555,0.08339990413804123,0.043514504834944984
64695,5,42,2413,5,0.0020721094073767096,1.0,0.0041356492969396195,0.0020721094073767096
64696,3,42,2413,3,0.0012432656444260257,1.0,0.002483443708609271,0.0012432656444260257
64697,5,1,12446,5,0.0004017354973485457,1.0,0.0008031483414986749,0.0004017354973485457
64698,12,32,3148,12,0.0038119440914866584,1.0,0.007594936708860761,0.0038119440914866584
64699,7,32,3148,7,0.0022236340533672173,1.0,0.0044374009508716325,0.0022236340533672173
64700,15,32,3148,11,0.00349428208386277,0.7333333333333333,0.006955422067657287,0.0034898477157360407
64701,8,2,11458,8,0.0006982021295164951,1.0,0.0013954299668585382,0.0006982021295164951
64702,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
64703,7,10,5960,7,0.001174496644295302,1.0,0.002346237640355287,0.001174496644295302
64704,13,2,11458,13,0.0011345784604643045,1.0,0.00226658530206608,0.0011345784604643045
64705,6,2,11458,6,0.0005236515971373713,1.0,0.00104675505931612,0.0005236515971373713
64706,3,2,11458,3,0.00026182579856868566,1.0,0.000523514527528139,0.00026182579856868566
64707,13,133,408,11,0.02696078431372549,0.8461538461538461,0.05225653206650832,0.026829268292682926
64708,8,133,408,6,0.014705882352941176,0.75,0.028846153846153844,0.014634146341463415
64709,3,40,2585,3,0.0011605415860735009,1.0,0.00231839258114374,0.0011605415860735009
64710,6,43,2382,6,0.0025188916876574307,1.0,0.005025125628140703,0.0025188916876574307
64711,4,43,2382,4,0.0016792611251049538,1.0,0.003352891869237217,0.0016792611251049538
64712,5,43,2382,5,0.0020990764063811922,1.0,0.004189359028068705,0.0020990764063811922
64713,12,51,2083,11,0.00528084493518963,0.9166666666666666,0.010501193317422435,0.00527831094049904
64714,5,51,2083,4,0.0019203072491598655,0.8,0.0038314176245210726,0.0019193857965451055
64715,4,51,2083,3,0.0014402304368698992,0.75,0.0028749401054144704,0.0014395393474088292
64716,3,0,12666,2,0.00015790304752881732,0.6666666666666666,0.0003157313126529324,0.00015789058182679404
64717,3,7,6767,3,0.0004433279148810403,1.0,0.0008862629246676514,0.0004433279148810403
64718,2934,33,3078,1160,0.37686809616634176,0.39536468984321743,0.38589487691284097,0.23907666941467437
64719,7,63,1589,4,0.0025173064820641915,0.5714285714285714,0.005012531328320803,0.002512562814070352
64720,5,63,1589,4,0.0025173064820641915,0.8,0.005018820577164367,0.0025157232704402514
64721,36,158,154,36,0.23376623376623376,1.0,0.3789473684210526,0.23376623376623376
64722,15,19,4589,15,0.0032686859882327304,1.0,0.006516072980017376,0.0032686859882327304
64723,7,19,4589,7,0.0015253867945086074,1.0,0.0030461270670147952,0.0015253867945086074
64724,16,158,154,16,0.1038961038961039,1.0,0.18823529411764706,0.1038961038961039
64725,19,158,154,19,0.12337662337662338,1.0,0.21965317919075145,0.12337662337662338
64726,11,158,154,11,0.07142857142857142,1.0,0.13333333333333333,0.07142857142857142
64727,6,28,3387,6,0.001771479185119575,1.0,0.003536693191865606,0.001771479185119575
64728,7,28,3387,7,0.002066725715972837,1.0,0.0041249263406010605,0.002066725715972837
64729,4,72,1306,2,0.0015313935681470138,0.5,0.0030534351145038168,0.0015290519877675841
64730,12,20,4543,12,0.0026414263702399295,1.0,0.005268935236004391,0.0026414263702399295
64731,12,20,4543,12,0.0026414263702399295,1.0,0.005268935236004391,0.0026414263702399295
64732,8,20,4543,8,0.0017609509134932863,1.0,0.0035157108327840032,0.0017609509134932863
64733,10,11,5919,6,0.0010136847440446021,0.6,0.0020239500758981277,0.0010130001688333614
64734,3,103,783,3,0.0038314176245210726,1.0,0.007633587786259542,0.0038314176245210726
64735,4,103,783,4,0.005108556832694764,1.0,0.010165184243964422,0.005108556832694764
64736,4,3,10990,4,0.0003639672429481347,1.0,0.0007276696379843551,0.0003639672429481347
64737,3,38,2731,3,0.0010984987184181618,1.0,0.0021945866861741038,0.0010984987184181618
64738,6,42,2413,6,0.0024865312888520514,1.0,0.004960727573377429,0.0024865312888520514
64739,5,43,2382,4,0.0016792611251049538,0.8,0.003351487222454964,0.001678556441460344
64740,3,43,2382,3,0.0012594458438287153,1.0,0.002515723270440252,0.0012594458438287153
64741,206,122,560,106,0.18928571428571428,0.5145631067961165,0.27676240208877284,0.1606060606060606
64742,10,44,2359,10,0.00423908435777872,1.0,0.008442380751371888,0.00423908435777872
64743,9,44,2359,9,0.0038151759220008477,1.0,0.007601351351351351,0.0038151759220008477
64744,9,44,2359,9,0.0038151759220008477,1.0,0.007601351351351351,0.0038151759220008477
64745,4,44,2359,4,0.001695633743111488,1.0,0.003385526872619551,0.001695633743111488
64746,15,44,2359,15,0.00635862653666808,1.0,0.012636899747262004,0.00635862653666808
64747,6,42,2413,4,0.0016576875259013675,0.6666666666666666,0.0033071517155849523,0.0016563146997929607
64748,5,42,2413,3,0.0012432656444260257,0.6,0.002481389578163772,0.0012422360248447205
64749,30,12,5837,30,0.005139626520472846,1.0,0.010226691665246293,0.005139626520472846
64750,27,12,5837,27,0.004625663868425561,1.0,0.009208731241473396,0.004625663868425561
64751,7,12,5837,7,0.0011992461881103306,1.0,0.002395619438740589,0.0011992461881103306
64752,4,16,5112,4,0.000782472613458529,1.0,0.0015637216575449572,0.000782472613458529
64753,18,16,5112,17,0.003325508607198748,0.9444444444444444,0.006627680311890838,0.0033248582045765696
64754,17,16,5112,16,0.003129890453834116,0.9411764705882353,0.006239032949892766,0.0031292783101897126
64755,3,16,5112,3,0.0005868544600938967,1.0,0.0011730205278592375,0.0005868544600938967
64756,7,16,5112,7,0.0013693270735524257,1.0,0.0027349091619456927,0.0013693270735524257
64757,137,122,560,96,0.17142857142857143,0.7007299270072993,0.27546628407460544,0.15973377703826955
64758,76,122,560,64,0.11428571428571428,0.8421052631578947,0.2012578616352201,0.11188811188811189
64759,6,96,870,6,0.006896551724137931,1.0,0.0136986301369863,0.006896551724137931
64760,27,122,560,26,0.04642857142857143,0.9629629629629629,0.08858603066439523,0.04634581105169341
64761,26,122,560,25,0.044642857142857144,0.9615384615384616,0.08532423208191127,0.044563279857397504
64762,23,122,560,23,0.04107142857142857,1.0,0.07890222984562606,0.04107142857142857
64763,4,16,5112,4,0.000782472613458529,1.0,0.0015637216575449572,0.000782472613458529
64764,3,123,554,3,0.005415162454873646,1.0,0.010771992818671453,0.005415162454873646
64765,11,3,10990,11,0.0010009099181073704,1.0,0.001999818198345605,0.0010009099181073704
64766,5,3,10990,5,0.00045495905368516835,1.0,0.0009095043201455208,0.00045495905368516835
64767,6,37,2781,6,0.002157497303128371,1.0,0.004305705059203444,0.002157497303128371
64768,6,37,2781,6,0.002157497303128371,1.0,0.004305705059203444,0.002157497303128371
64769,4,3,10990,4,0.0003639672429481347,1.0,0.0007276696379843551,0.0003639672429481347
64770,3,54,1939,3,0.0015471892728210418,1.0,0.0030895983522142125,0.0015471892728210418
64771,73,54,1939,70,0.036101083032490974,0.958904109589041,0.06958250497017893,0.03604531410916581
64772,64,54,1939,62,0.03197524497163486,0.96875,0.06190713929106341,0.03194229778464709
64773,13,15,5169,13,0.0025149932288643837,1.0,0.005017367811655731,0.0025149932288643837
64774,9,0,12666,9,0.0007105637138796779,1.0,0.0014201183431952662,0.0007105637138796779
64775,6,0,12666,6,0.0004737091425864519,1.0,0.0009469696969696971,0.0004737091425864519
64776,4,0,12666,4,0.00031580609505763463,1.0,0.0006314127861089188,0.00031580609505763463
64777,22,0,12666,21,0.0016579819990525818,0.9545454545454546,0.0033102143757881464,0.0016578511091813373
64778,6,0,12666,6,0.0004737091425864519,1.0,0.0009469696969696971,0.0004737091425864519
64779,11,0,12666,11,0.0008684667614084952,1.0,0.0017354263627041098,0.0008684667614084952
64780,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
64781,7,0,12666,4,0.00031580609505763463,0.5714285714285714,0.0006312633157105658,0.00031573131265293233
64782,12,22,4396,7,0.0015923566878980893,0.5833333333333334,0.003176043557168784,0.0015905476028175414
64783,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
64784,6,10,5960,6,0.0010067114093959733,1.0,0.0020113979215554815,0.0010067114093959733
64785,5,10,5960,5,0.0008389261744966443,1.0,0.0016764459346186088,0.0008389261744966443
64786,10,135,390,10,0.02564102564102564,1.0,0.05,0.02564102564102564
64787,5,135,390,5,0.01282051282051282,1.0,0.02531645569620253,0.01282051282051282
64788,5,10,5960,5,0.0008389261744966443,1.0,0.0016764459346186088,0.0008389261744966443
64789,5,15,5169,5,0.000967305088024763,1.0,0.001932740626207963,0.000967305088024763
64790,7,44,2359,7,0.002967359050445104,1.0,0.005917159763313609,0.002967359050445104
64791,9,4,8839,9,0.0010182147301730966,1.0,0.002034358047016275,0.0010182147301730966
64792,3,38,2731,2,0.0007323324789454412,0.6666666666666666,0.0014630577907827358,0.0007320644216691069
64793,17,113,640,17,0.0265625,1.0,0.0517503805175038,0.0265625
64794,3,79,1166,3,0.002572898799313894,1.0,0.0051325919589392645,0.002572898799313894
64795,5,79,1166,5,0.004288164665523156,1.0,0.008539709649871906,0.004288164665523156
64796,3,79,1166,3,0.002572898799313894,1.0,0.0051325919589392645,0.002572898799313894
64797,7,38,2731,4,0.0014646649578908824,0.5714285714285714,0.002921840759678597,0.001463057790782736
64798,3,38,2731,3,0.0010984987184181618,1.0,0.0021945866861741038,0.0010984987184181618
64799,10,1,12446,8,0.0006427767957576731,0.8,0.0012845215157353887,0.0006426735218508997
64800,4,7,6767,4,0.0005911038865080538,1.0,0.0011815093782306897,0.0005911038865080538
64801,3,39,2677,3,0.0011206574523720584,1.0,0.002238805970149254,0.0011206574523720584
64802,10,52,2073,7,0.003376748673420164,0.7,0.00672107537205953,0.003371868978805395
64803,4,4,8839,4,0.00045253988007693175,1.0,0.0009046703607373062,0.00045253988007693175
64804,3,4,8839,3,0.0003394049100576988,1.0,0.0006785795068988916,0.0003394049100576988
64805,3,47,2156,3,0.0013914656771799629,1.0,0.0027790643816581746,0.0013914656771799629
64806,7,61,1649,7,0.004244996967859308,1.0,0.008454106280193236,0.004244996967859308
64807,7,12,5837,6,0.001027925304094569,0.8571428571428571,0.0020533880903490756,0.0010277492291880781
64808,3,152,219,3,0.0136986301369863,1.0,0.027027027027027025,0.0136986301369863
64809,3,17,5081,2,0.000393623302499508,0.6666666666666666,0.0007867820613690008,0.0003935458480913026
64810,6,73,1279,6,0.004691164972634871,1.0,0.00933852140077821,0.004691164972634871
64811,3,83,1064,3,0.002819548872180451,1.0,0.005623242736644798,0.002819548872180451
64812,5,11,5919,5,0.0008447372867038351,1.0,0.001688048615800135,0.0008447372867038351
64813,3,11,5919,3,0.0005068423720223011,1.0,0.0010131712259371835,0.0005068423720223011
64814,3,11,5919,3,0.0005068423720223011,1.0,0.0010131712259371835,0.0005068423720223011
64815,18,10,5960,18,0.0030201342281879194,1.0,0.006022080963532954,0.0030201342281879194
64816,8,10,5960,8,0.0013422818791946308,1.0,0.002680965147453083,0.0013422818791946308
64817,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
64818,23,49,2146,19,0.008853681267474371,0.8260869565217391,0.01751959428307976,0.008837209302325582
64819,3,10,5960,3,0.0005033557046979866,1.0,0.001006204930404159,0.0005033557046979866
64820,3,40,2585,3,0.0011605415860735009,1.0,0.00231839258114374,0.0011605415860735009
64821,3,12,5837,3,0.0005139626520472845,1.0,0.0010273972602739725,0.0005139626520472845
64822,10,12,5837,10,0.0017132088401576153,1.0,0.0034205575508807935,0.0017132088401576153
64823,7,88,977,7,0.007164790174002047,1.0,0.014227642276422765,0.007164790174002047
64824,4,28,3387,4,0.00118098612341305,1.0,0.0023591860808021233,0.00118098612341305
64825,3,28,3387,3,0.0008857395925597874,1.0,0.0017699115044247787,0.0008857395925597874
64826,6,28,3387,6,0.001771479185119575,1.0,0.003536693191865606,0.001771479185119575
64827,5,124,554,5,0.009025270758122744,1.0,0.01788908765652952,0.009025270758122744
64828,62,5,8566,62,0.007237917347653514,1.0,0.014371812702828,0.007237917347653514
64829,21,5,8566,21,0.002451552650011674,1.0,0.004891114475369745,0.002451552650011674
64830,10,107,721,10,0.013869625520110958,1.0,0.02735978112175103,0.013869625520110958
64831,3,9,5969,2,0.0003350644999162339,0.6666666666666666,0.0006697923643670462,0.00033500837520938025
64832,3,28,3387,3,0.0008857395925597874,1.0,0.0017699115044247787,0.0008857395925597874
64833,6,96,870,6,0.006896551724137931,1.0,0.0136986301369863,0.006896551724137931
64834,9,51,2083,5,0.002400384061449832,0.5555555555555556,0.004780114722753346,0.0023957834211787254
64835,6,51,2083,3,0.0014402304368698992,0.5,0.0028721876495931067,0.0014381591562799617
64836,3,51,2083,3,0.0014402304368698992,1.0,0.0028763183125599234,0.0014402304368698992
64837,18,104,779,18,0.023106546854942234,1.0,0.04516938519447929,0.023106546854942234
64838,13,40,2585,9,0.003481624758220503,0.6923076923076923,0.0069284064665127015,0.0034762456546929316
64839,12,40,2585,9,0.003481624758220503,0.75,0.00693107431651906,0.0034775888717156105
64840,5,40,2585,5,0.0019342359767891683,1.0,0.003861003861003861,0.0019342359767891683
64841,3,37,2781,3,0.0010787486515641855,1.0,0.0021551724137931034,0.0010787486515641855
64842,3,37,2781,3,0.0010787486515641855,1.0,0.0021551724137931034,0.0010787486515641855
64843,3,37,2781,3,0.0010787486515641855,1.0,0.0021551724137931034,0.0010787486515641855
64844,12,37,2781,11,0.003955411722402014,0.9166666666666666,0.007876834944504118,0.003953989935298346
64845,8,37,2781,8,0.002876663070837828,1.0,0.005736823234134098,0.002876663070837828
64846,4,29,3324,4,0.0012033694344163659,1.0,0.0024038461538461535,0.0012033694344163659
64847,6,7,6767,5,0.0007388798581350672,0.8333333333333334,0.0014764506127270044,0.0007387706855791962
64848,3,3,10990,3,0.000272975432211101,1.0,0.0005458018739197671,0.000272975432211101
64849,3,40,2585,3,0.0011605415860735009,1.0,0.00231839258114374,0.0011605415860735009
64850,3,40,2585,3,0.0011605415860735009,1.0,0.00231839258114374,0.0011605415860735009
64851,3,38,2731,2,0.0007323324789454412,0.6666666666666666,0.0014630577907827358,0.0007320644216691069
64852,3,107,721,3,0.004160887656033287,1.0,0.008287292817679558,0.004160887656033287
64853,3,95,891,3,0.003367003367003367,1.0,0.006711409395973153,0.003367003367003367
64854,6,81,1089,6,0.005509641873278237,1.0,0.010958904109589041,0.005509641873278237
64855,6,81,1089,6,0.005509641873278237,1.0,0.010958904109589041,0.005509641873278237
64856,3,95,891,3,0.003367003367003367,1.0,0.006711409395973153,0.003367003367003367
64857,10,181,75,10,0.13333333333333333,1.0,0.23529411764705882,0.13333333333333333
64858,8,181,75,8,0.10666666666666667,1.0,0.1927710843373494,0.10666666666666667
64859,3,0,12666,2,0.00015790304752881732,0.6666666666666666,0.0003157313126529324,0.00015789058182679404
64860,3,117,603,3,0.004975124378109453,1.0,0.0099009900990099,0.004975124378109453
64861,4,117,603,4,0.006633499170812604,1.0,0.013179571663920923,0.006633499170812604
64862,4,117,603,4,0.006633499170812604,1.0,0.013179571663920923,0.006633499170812604
64863,9,117,603,9,0.014925373134328358,1.0,0.029411764705882353,0.014925373134328358
64864,12,117,603,5,0.008291873963515755,0.4166666666666667,0.016260162601626018,0.00819672131147541
64865,3,117,603,3,0.004975124378109453,1.0,0.0099009900990099,0.004975124378109453
64866,3,0,12666,3,0.00023685457129322596,1.0,0.0004735969689793986,0.00023685457129322596
64867,9,0,12666,9,0.0007105637138796779,1.0,0.0014201183431952662,0.0007105637138796779
64868,7,63,1589,7,0.004405286343612335,1.0,0.008771929824561405,0.004405286343612335
64869,4,63,1589,4,0.0025173064820641915,1.0,0.005021971123666038,0.0025173064820641915
64870,5,5,8566,5,0.0005837030119075414,1.0,0.0011667250029168124,0.0005837030119075414
64871,3,37,2781,3,0.0010787486515641855,1.0,0.0021551724137931034,0.0010787486515641855
64872,6,37,2781,6,0.002157497303128371,1.0,0.004305705059203444,0.002157497303128371
64873,5,37,2781,5,0.0017979144192736426,1.0,0.003589375448671931,0.0017979144192736426
64874,8,37,2781,8,0.002876663070837828,1.0,0.005736823234134098,0.002876663070837828
64875,6,37,2781,6,0.002157497303128371,1.0,0.004305705059203444,0.002157497303128371
64876,20,24,3992,20,0.00501002004008016,1.0,0.009970089730807576,0.00501002004008016
